"date","time","longitude","latitude"
"2017-04-23","12:38:39",-32.391571,-3.81847
"2017-04-23","12:38:50",-32.391571,-3.81847
"2017-04-23","12:39:01",-32.391571,-3.81847
"2017-04-23","12:39:12",-32.391571,-3.81847
"2017-04-23","12:39:23",-32.391571,-3.81847
"2017-04-23","12:39:34",-32.391571,-3.81847
"2017-04-23","12:39:45",-32.391571,-3.81847
"2017-04-23","12:39:56",-32.391571,-3.81847
"2017-04-23","12:40:07",-32.391571,-3.81847
"2017-04-23","12:40:18",-32.391571,-3.81847
"2017-04-23","12:40:29",-32.391571,-3.81847
"2017-04-23","12:40:40",-32.391571,-3.81847
"2017-04-23","12:40:51",-32.391571,-3.81847
"2017-04-23","12:41:02",-32.391571,-3.81847
"2017-04-23","12:41:13",-32.391571,-3.81847
"2017-04-23","12:41:24",-32.391571,-3.81847
"2017-04-23","12:41:35",-32.391571,-3.81847
"2017-04-23","12:41:46",-32.391571,-3.81847
"2017-04-23","12:41:57",-32.391571,-3.81847
"2017-04-23","12:42:08",-32.391571,-3.81847
"2017-04-23","12:42:19",-32.391571,-3.81847
"2017-04-23","12:42:30",-32.391571,-3.81847
"2017-04-23","12:42:41",-32.391571,-3.81847
"2017-04-23","12:42:52",-32.391571,-3.81847
"2017-04-23","12:43:02",-32.391571,-3.81847
"2017-04-23","12:43:14",-32.391571,-3.81847
"2017-04-23","12:43:25",-32.391571,-3.81847
"2017-04-23","12:43:36",-32.391571,-3.81847
"2017-04-23","12:43:47",-32.391571,-3.81847
"2017-04-23","12:43:58",-32.391571,-3.81847
"2017-04-23","12:44:09",-32.391571,-3.81847
"2017-04-23","12:44:20",-32.391571,-3.81847
"2017-04-23","12:44:31",-32.391571,-3.81847
"2017-04-23","12:44:42",-32.391571,-3.81847
"2017-04-23","12:44:53",-32.391571,-3.81847
"2017-04-23","12:45:04",-32.391571,-3.81847
"2017-04-23","12:45:15",-32.391571,-3.81847
"2017-04-23","12:45:26",-32.391571,-3.81847
"2017-04-23","12:45:37",-32.391571,-3.81847
"2017-04-23","12:45:48",-32.391571,-3.81847
"2017-04-23","12:45:59",-32.391571,-3.81847
"2017-04-23","12:46:10",-32.391571,-3.81847
"2017-04-23","12:46:21",-32.391571,-3.81847
"2017-04-23","12:46:31",-32.391571,-3.81847
"2017-04-23","12:46:43",-32.391571,-3.81847
"2017-04-23","12:46:54",-32.391571,-3.81847
"2017-04-23","12:47:05",-32.391571,-3.81847
"2017-04-23","12:47:16",-32.391571,-3.81847
"2017-04-23","12:47:27",-32.391571,-3.81847
"2017-04-23","12:47:38",-32.391571,-3.81847
"2017-04-23","12:47:49",-32.391571,-3.81847
"2017-04-23","12:48:00",-32.391571,-3.81847
"2017-04-23","12:48:11",-32.391571,-3.81847
"2017-04-23","12:48:22",-32.391571,-3.81847
"2017-04-23","12:48:32",-32.391571,-3.81847
"2017-04-23","12:48:44",-32.391571,-3.81847
"2017-04-23","12:48:55",-32.391571,-3.81847
"2017-04-23","12:49:06",-32.391571,-3.81847
